userid,action,operationname,markercolor,processcode,devicecode,markerposition,markertext,description,pageno,contentsid,memotext,eventtime
ds131,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:55.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:56.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:57.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:58.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:58.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:58.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:58.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:55:59.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,tablet,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:00.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:00.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:00.0000000
ds151,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:01.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,tablet,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:01.0000000
ds123,https://w3id.org/xapi/adb/verbs/highlighted,ADD MARKER,"rgb(255,255,0)",016,pc,"225,210,70,5,656,464",NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:01.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:01.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:01.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:02.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:02.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,tablet,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:03.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:03.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:03.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:03.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:04.0000000
ds147,http://adlnet.gov/expapi/verbs/launched,OPEN,NULL,023,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:04.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:04.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:04.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:04.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:05.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:05.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:06.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:07.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:08.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:09.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:10.0000000
ds124,http://adlnet.gov/expapi/verbs/launched,OPEN,NULL,023,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:10.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:10.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:10.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:10.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,3,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:11.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,4,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds151,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:12.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,5,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,PAGE_JUMP,NULL,015,pc,NULL,NULL,5,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:13.0000000
ds145,http://adlnet.gov/expapi/verbs/launched,OPEN,NULL,023,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,6,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:14.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:15.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:15.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:15.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,6,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:15.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:15.0000000
ds129,http://adlnet.gov/expapi/verbs/launched,OPEN,NULL,023,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,24,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:16.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,25,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:17.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,26,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:17.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:17.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:17.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,1,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds147,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,27,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,28,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds124,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:18.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,3,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,4,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,5,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,6,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,29,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,30,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds104,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:19.0000000
ds112,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,7,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,9,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,10,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,11,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,31,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,32,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds125,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,8,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds151,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:20.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,12,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,13,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,14,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,15,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
ds129,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,16,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
ds121,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,tablet,NULL,NULL,NULL,33,9f61408e3afb633e50cdf1b20de6f466,NULL,2017-11-22 05:56:21.0000000
